Book Link,Title,Author,Genre,Language,Average Rating,Number of Ratings,Publication Date,Number of Pages,Currently Reading,Want to Read,Age at Publication
https://www.goodreads.com/book/show/136558917-es-erstmals-im-taschenbuch-it-german-edition-roman,"""Es"" Erstmals im Taschenbuch! ""It"" German Edition Roman",Stephen King,,,5.0,3,1986-01-01,299.0,0.0,2.0,38.28062970568104
https://www.goodreads.com/book/show/199699240-it-20th-twentieth-edition-text-only,It 20th (twentieth) edition Text Only,Stephen King,,English,5.0,2,1988-01-01,299.0,0.0,0.0,40.27926078028747
https://www.goodreads.com/book/show/148098899-american-vampire-2010-vertigo-1,American Vampire (2010 Vertigo) #1,Stephen King,,,5.0,2,2010-01-01,299.0,0.0,2.0,62.28062970568104
https://www.goodreads.com/book/show/143223293-carrie-unabridged-edition-by-king-stephen-published-by-simon-schuster,"Carrie Unabridged edition by King, Stephen published by Simon & Schuster Audio Audio CD",Stephen King,,English,5.0,2,2008-10-28,299.0,0.0,0.0,61.10335386721424
https://www.goodreads.com/book/show/137757760-needful-things,Needful Things: The Last Castle Rock Story,Stephen King,,,5.0,2,1991-01-01,299.0,0.0,5.0,43.279945242984255
https://www.goodreads.com/book/show/128841725-the-dark-tower,The Dark Tower: The Gunslinger Born #3,Stephen King,,English,5.0,2,2007-01-01,299.0,0.0,0.0,59.279945242984255
https://www.goodreads.com/book/show/30757772-the-king,The King,Stephen King,,,5.0,2,2016-06-25,171.0,0.0,0.0,68.76112251882273
https://www.goodreads.com/book/show/122699633-diff-rentes-saisons---les-vad-s,Différentes saisons - les évadés,Stephen King,,French,5.0,2,1995-01-01,299.0,0.0,0.0,47.279945242984255
https://www.goodreads.com/book/show/82719547-kinder-des-zorns-der-werwolf-von-tarker-mills-2-cassetten,Kinder des Zorns / Der Werwolf von Tarker Mills. 2 Cassetten.,Stephen King,,German,5.0,2,2000-08-01,299.0,0.0,0.0,52.86242299794661
https://www.goodreads.com/book/show/63998437-nightmares-dreamscapes,Nightmares & Dreamscapes,Stephen King,,,3.33,3,2009-01-01,299.0,0.0,4.0,61.281314168377826
https://www.goodreads.com/book/show/61267734-ca---tome-2-litt-rature-trang-re,Ca - tome 2 (Littérature étrangère),Stephen King,,French,5.0,2,2010-05-20,668.0,0.0,2.0,62.6611909650924
https://www.goodreads.com/book/show/60437820-the-rock-and-roll-dead-zone,The Rock and Roll Dead Zone,Stephen King,,,3.33,3,2013-06-01,299.0,0.0,11.0,65.69472963723477
https://www.goodreads.com/book/show/60424663-general,General,Stephen King,,,5.0,2,1997-09-23,299.0,0.0,10.0,50.00684462696783
https://www.goodreads.com/book/show/53671645-11-22-63,11/22/63（中）,Stephen King,,Japanese,5.0,2,2016-10-07,490.0,0.0,0.0,69.04585900068446
https://www.goodreads.com/book/show/51815502,心霊電流　上,Stephen King,,Japanese,5.0,2,2019-01-30,278.0,0.0,2.0,71.35934291581108
https://www.goodreads.com/book/show/40742366-dark-tower-the-long-road-home-5-issue-1st-print-comics-set,Dark Tower The Long Road Home 5 Issue 1st Print Comics Set,Stephen King,,English,5.0,2,2008-07-08,150.0,0.0,35.0,60.79671457905544
https://www.goodreads.com/book/show/136558917-es-erstmals-im-taschenbuch-it-german-edition-roman,"""Es"" Erstmals im Taschenbuch! ""It"" German Edition Roman",Stephen King,,,5.0,3,1986-01-01,299.0,0.0,2.0,38.28062970568104
https://www.goodreads.com/book/show/58549646-2-stephen-king-books-1-duma-key-2-black-house-hardcover-stephen-kin,"2 Stephen King Books! 1) Duma Key 2) Black House [hardcover] Stephen King [Jan 01, 2000]…",Stephen King,,English,4.67,3,2000-01-01,299.0,0.0,8.0,52.27926078028747
https://www.goodreads.com/book/show/63832840-sleeping-beauties-buch-2,Sleeping Beauties Buch 2,Stephen King,,German,4.5,2,2022-10-26,128.0,0.0,3.0,75.0965092402464
https://www.goodreads.com/book/show/199692255-despu-s-later,Después [Later],Stephen King,,,4.5,2,2021-06-10,299.0,0.0,2.0,73.71937029431896
https://www.goodreads.com/book/show/199436209-the-dark-tower-iii,The Dark Tower III: The Waste Lands,Stephen King,,,4.5,2,2016-01-01,299.0,0.0,0.0,68.27926078028747
https://www.goodreads.com/book/show/179086628-stephen-king,"Stephen King: Before the Play, The Shining, Doctor Sleep",Stephen King,,English,4.5,2,2013-12-01,1022.0,0.0,2.0,66.19575633127995
https://www.goodreads.com/book/show/175756304-the-bachman-books,"The Bachman Books: Four Novels by Stephen King: Rage; The Long Walk; Roadwork; The Running Man ---with a New Introduction By Stephen King "" Why I was Bachman """,Stephen King,,English,4.5,2,1986-01-01,299.0,0.0,5.0,38.28062970568104
https://www.goodreads.com/book/show/164291791-collection-of-stephen-king-paperback-books,Collection of Stephen King Paperback Books,Stephen King,,,4.5,2,2001-01-01,299.0,0.0,15.0,53.281314168377826
https://www.goodreads.com/book/show/161721003-the-waste-lands-the-dark-tower-book-3-publisher,"The Waste Lands (The Dark Tower, Book 3) Publisher: Signet",Stephen King,,English,4.5,2,2002-01-01,299.0,0.0,0.0,54.28062970568104
https://www.goodreads.com/book/show/106849699-varsel-i-m-rkret,Varsel i mörkret,Stephen King,,Swedish,3.0,3,2020-04-20,1.0,0.0,4.0,72.58042436687201
https://www.goodreads.com/book/show/99722057-der-dunkle-turm-16-der-seefahrer,Der Dunkle Turm 16. Der Seefahrer,Stephen King,,German,4.5,2,2017-10-01,299.0,0.0,0.0,70.02874743326488
https://www.goodreads.com/book/show/97623076,Счастливый брак,Stephen King,,Russian,4.5,2,2010-01-01,92.0,0.0,0.0,62.28062970568104
https://www.goodreads.com/book/show/3197543-lord-john-signatures,Lord John Signatures,Stephen King,,English,4.5,2,1991-01-01,75.0,0.0,68.0,43.279945242984255
https://www.goodreads.com/book/show/55512776-apocalipsis-parte-i,Apocalipsis. Parte I,Stephen King,,Spanish; Castilian,3.0,3,2020-07-01,808.0,0.0,6.0,72.77754962354551
https://www.goodreads.com/book/show/55986495-s-vnl-s-bind-2,Søvnløs bind 2,Stephen King,,Danish,4.5,2,1996-01-01,534.0,0.0,0.0,48.27926078028747
https://www.goodreads.com/book/show/54459343-nachtgesichter,Nachtgesichter,Stephen King,,German,4.5,2,1989-01-01,128.0,0.0,2.0,41.281314168377826
https://www.goodreads.com/book/show/50906238,Н.,Stephen King,,Russian,3.0,3,2008-01-01,299.0,0.0,12.0,60.27926078028747
https://www.goodreads.com/book/show/43606858-mareritt-i-rom-16,Mareritt i rom 16,Stephen King,,Norwegian,3.0,3,1977-01-01,206.0,0.0,7.0,29.281314168377826
https://www.goodreads.com/book/show/39076592-recuerdos-de-la-revolucion-en-venezuela,Recuerdos De La Revolucion En Venezuela: Souvenir of the Venezuelan Revolution,Stephen King,,,3.0,3,1999-09-14,299.0,0.0,8.0,51.98083504449008
https://www.goodreads.com/book/show/35390463-dangerous,Dangerous,Stephen King,,,4.5,2,2017-06-06,58.0,0.0,0.0,69.70841889117042
https://www.goodreads.com/book/show/26098318,ザ・スタンド（３）,Stephen King,,Japanese,3.0,3,2004-06-10,521.0,0.0,5.0,56.720054757015745
https://www.goodreads.com/book/show/22877772-stephen-king-do-s-culo-vinte-e-um,Stephen King do Século Vinte e Um,Stephen King,,,4.5,2,2014-01-01,777.0,0.0,17.0,66.28062970568104
https://www.goodreads.com/book/show/60779713,恐飞故事集,Stephen King,,,4.33,3,2022-02-02,264.0,0.0,0.0,74.36824093086926
https://www.goodreads.com/book/show/106849699-varsel-i-m-rkret,Varsel i mörkret,Stephen King,,,3.0,3,2020-04-20,1.0,0.0,4.0,72.58042436687201
https://www.goodreads.com/book/show/99722057-der-dunkle-turm-16-der-seefahrer,Der Dunkle Turm 16. Der Seefahrer,Stephen King,,,4.5,2,2017-10-01,299.0,0.0,0.0,70.02874743326488
https://www.goodreads.com/book/show/97623076,Счастливый брак,Stephen King,,Russian,4.5,2,2010-01-01,92.0,0.0,0.0,62.28062970568104
https://www.goodreads.com/book/show/63832840-sleeping-beauties-buch-2,Sleeping Beauties Buch 2,Stephen King,,German,4.5,2,2022-10-26,128.0,0.0,3.0,75.0965092402464
https://www.goodreads.com/book/show/62894809-the-stand---das-letzte-gefecht-band-3,The Stand - Das letzte Gefecht (Band 3),Stephen King,,,4.5,2,2021-07-27,299.0,0.0,0.0,73.84804928131418
https://www.goodreads.com/book/show/61800627-2-stephen-king-books-1-duma-key-2-the-talisman,2 Stephen King Books! 1) Duma Key 2) The Talisman,Stephen King,,,4.5,2,2014-01-01,299.0,0.0,2.0,66.28062970568104
https://www.goodreads.com/book/show/60884846,图书馆警察,Stephen King,,Chinese,4.5,2,1998-01-01,309.0,0.0,0.0,50.28062970568104
https://www.goodreads.com/book/show/50928762-dark-tower-display-piece,Dark Tower Display Piece,Stephen King,,,4.0,2,2004-09-21,299.0,0.0,28.0,57.002053388090346
https://www.goodreads.com/book/show/179205934-la-tour-sombre-le-pistolero,La tour sombre Le pistolero,Stephen King,,,4.0,2,1994-01-01,299.0,0.0,0.0,46.28062970568104
https://www.goodreads.com/book/show/167358121-5-stephen-king-novels,5 Stephen King Novels,Stephen King,,English,4.0,2,1986-01-01,299.0,0.0,3.0,38.28062970568104
https://www.goodreads.com/book/show/58651542,রাইডিং দ্য বুলেট ও দ্য র‌্যাফট,Stephen King,,,2.0,4,2019-01-01,95.0,0.0,2.0,71.27994524298425
https://www.goodreads.com/book/show/3075072,いかしたバンドのいる街で,Stephen King,,,4.0,2,1993-08-01,347.0,0.0,10.0,45.86173853524983
https://www.goodreads.com/book/show/7819741-r-zu-mad-j,ローズ・マダー〈上〉 [Rōzu Madā Jō],Stephen King,,,4.0,2,1999-05-01,542.0,0.0,3.0,51.60848733744011
https://www.goodreads.com/book/show/7819740-r-zu-mad-ge,ローズ・マダー〈下〉 [Rōzu Madā Ge],Stephen King,,,4.0,2,1999-05-01,417.0,0.0,3.0,51.60848733744011
https://www.goodreads.com/book/show/7013900,夕暮れをすぎて,Stephen King,,Japanese,4.0,2,2009-09-01,344.0,0.0,6.0,61.946611909650926
https://www.goodreads.com/book/show/7819734,ペット・セマタリー〈上〉,Stephen King,,,4.0,2,1983-01-01,334.0,0.0,8.0,35.279945242984255
https://www.goodreads.com/book/show/22880037-2,アンダー・ザ・ドーム 2,Stephen King,,,4.0,2,2013-10-10,569.0,0.0,3.0,66.05338809034907
https://www.goodreads.com/book/show/21857136-schwingen-der-finsternis,Schwingen der Finsternis,Stephen King,,,4.0,2,1997-01-01,460.0,0.0,10.0,49.281314168377826
https://www.goodreads.com/book/show/18303362,暗黒の塔〈下〉,Stephen King,,,4.0,2,2006-12-22,557.0,0.0,11.0,59.252566735112936
https://www.goodreads.com/book/show/18303358,暗黒の塔〈中〉,Stephen King,,,4.0,2,2006-11-28,516.0,0.0,13.0,59.186858316221766
https://www.goodreads.com/book/show/7823140,魔道師と水晶球〈下〉,Stephen King,,,4.0,2,1997-11-07,493.0,0.0,8.0,50.130047912388775
https://www.goodreads.com/book/show/18303290,魔道師と水晶球〈上〉,Stephen King,,,4.0,2,1997-11-05,463.0,0.0,10.0,50.12457221081451
https://www.goodreads.com/book/show/7823141,魔道師と水晶球〈中〉,Stephen King,,,4.0,2,1997-11-07,507.0,0.0,7.0,50.130047912388775
https://www.goodreads.com/book/show/7819686,カーラの狼〈中〉,Stephen King,,,4.0,2,2006-03-28,517.0,0.0,9.0,58.5160848733744
https://www.goodreads.com/book/show/3197665-stephen-king-thrillers,Stephen King Thrillers: Grades 9-12,Stephen King,,,4.0,2,2001-06-01,299.0,0.0,32.0,53.69472963723477
https://www.goodreads.com/book/show/3075154,セル 〈上〉,Stephen King,,,4.0,2,2007-11-28,426.0,0.0,6.0,60.186173853524984
https://www.goodreads.com/book/show/200574882-die-leiche,Die Leiche,Stephen King,,,4.0,2,2020-06-09,299.0,0.0,0.0,72.7173169062286
https://www.goodreads.com/book/show/200279193-eldvakinn,Eldvakinn,Stephen King,,,4.0,2,1981-01-01,374.0,0.0,0.0,33.281314168377826
https://www.goodreads.com/book/show/198610063-the-wind-through-the-keyhole-by-stephen-king-unabridged-mp3-cd-audiobook,The Wind Through the Keyhole by Stephen King Unabridged MP3 CD Audiobook,Stephen King,,,4.0,2,2012-01-01,299.0,0.0,0.0,64.27926078028747
https://www.goodreads.com/book/show/195467601-gwendy-trilogy-collector-s-set,"Gwendy Trilogy Collector's Set: Gwendy's Button Box, Gwendy's Magic Feather, Gwendy's Final Task",Stephen King,,,4.0,2,2023-01-01,299.0,0.0,8.0,75.27994524298425
https://www.goodreads.com/book/show/179205934-la-tour-sombre-le-pistolero,La tour sombre Le pistolero,Stephen King,,French,4.0,2,1994-01-01,299.0,0.0,0.0,46.28062970568104
https://www.goodreads.com/book/show/167358121-5-stephen-king-novels,5 Stephen King Novels,Stephen King,,English,4.0,2,1986-01-01,299.0,0.0,3.0,38.28062970568104
https://www.goodreads.com/book/show/161037726-dark-tower,Dark Tower: The Gunslinger - The Little Sister of Eluria,Stephen King,,English,4.0,2,2010-01-01,299.0,0.0,0.0,62.28062970568104
https://www.goodreads.com/book/show/152186221-1922-546hgfhfg,1922 546HGFHFG,Stephen King,,,4.0,2,2022-05-18,1.0,0.0,0.0,74.65571526351813
https://www.goodreads.com/book/show/151293374-stephen-king---set-of-4-books---desperation-from-a-buick-8-hearts-in-a,"Stephen King - Set of 4 Books - Desperation, From a Buick 8, Hearts in Atlantis, Duma Key",Stephen King,,,4.0,2,1996-01-01,299.0,0.0,0.0,48.27926078028747
https://www.goodreads.com/book/show/144502247-das-spiel,Das Spiel,Stephen King,,,4.0,2,1992-01-01,299.0,0.0,4.0,44.27926078028747
https://www.goodreads.com/book/show/98938359-the-tommyknockers-v-2-t-t-1-in-russian-language,The Tommyknockers V 2 t. T. 1 [In Russian Language],Stephen King,,,4.0,2,2004-01-01,412.0,0.0,0.0,56.27926078028747
https://www.goodreads.com/book/show/18303358,暗黒の塔〈中〉,Stephen King,,,4.0,2,2006-11-28,516.0,0.0,13.0,59.186858316221766
https://www.goodreads.com/book/show/63325373-summary-of-this-is-your-mind-on-plants-by-michael-pollan,Summary of This is your mind on plants by Michael Pollan,Stephen King,,English,4.0,2,2022-10-29,299.0,0.0,0.0,75.1047227926078
https://www.goodreads.com/book/show/61087632-despu-s-de-medianoche,Después de medianoche,Stephen King,,,4.0,2,1992-01-01,299.0,0.0,0.0,44.27926078028747
https://www.goodreads.com/book/show/60459493-the-circle-closes,The Circle Closes,Stephen King,,English,4.0,2,2021-06-22,299.0,0.0,61.0,73.75222450376455
https://www.goodreads.com/book/show/58651542,রাইডিং দ্য বুলেট ও দ্য র‌্যাফট,Stephen King,,,2.0,4,2019-01-01,95.0,0.0,2.0,71.27994524298425
https://www.goodreads.com/book/show/50928762-dark-tower-display-piece,Dark Tower Display Piece,Stephen King,,,4.0,2,2004-09-21,299.0,0.0,28.0,57.002053388090346
https://www.goodreads.com/book/show/40815925-czarny-dom-cz-2,Czarny Dom cz.2,Stephen King,,,4.0,2,2018-06-13,378.0,0.0,15.0,70.72689938398358
https://www.goodreads.com/book/show/32946393-night-vision-5--zueignung,Night Vision 5 -Zueignung: Story aus Albträume,Stephen King,,,4.0,2,2016-11-07,79.0,0.0,0.0,69.13073237508556
https://www.goodreads.com/book/show/30820178-the-beast-of-hayvenhurst-manor,The Beast of Hayvenhurst Manor,Stephen King,,English,4.0,2,2016-06-29,16.0,0.0,0.0,68.77207392197126
https://www.goodreads.com/book/show/30313024,პლიმუთ ფიური,Stephen King,,Georgian,4.0,2,1983-07-13,480.0,0.0,6.0,35.80835044490075
https://www.goodreads.com/book/show/22880037-2,アンダー・ザ・ドーム 2,Stephen King,,,4.0,2,2013-10-10,569.0,0.0,0.0,66.05338809034907
https://www.goodreads.com/book/show/21857136-schwingen-der-finsternis,Schwingen der Finsternis,Stephen King,,,4.0,2,1997-01-01,460.0,0.0,10.0,49.281314168377826
https://www.goodreads.com/book/show/18303362,暗黒の塔〈下〉,Stephen King,,,4.0,2,2006-12-22,557.0,0.0,11.0,59.252566735112936
https://www.goodreads.com/book/show/56692018,톰 고든을 사랑한 소녀,Stephen King,,,3.5,2,2015-07-10,284.0,0.0,0.0,67.80013689253936
https://www.goodreads.com/book/show/219246091-the-langoliers-versione-italiana,The langoliers (versione italiana),Stephen King,,,3.83,6,2018-09-04,376.0,0.0,2.0,70.95414099931554
https://www.goodreads.com/book/show/210967309-end-of-watch,End of Watch,Stephen King,,,4.2,5,2018-01-01,299.0,2.0,4.0,70.28062970568104
https://www.goodreads.com/book/show/41011521,스탠 바이 미,Stephen King,,,3.5,2,2010-04-05,414.0,0.0,5.0,62.53798767967146
https://www.goodreads.com/book/show/56692018,톰 고든을 사랑한 소녀,Stephen King,,,3.5,2,2015-07-10,284.0,0.0,0.0,67.80013689253936
https://www.goodreads.com/book/show/60429965-dino,Dino,Stephen King,,,3.5,2,1994-09-01,299.0,0.0,6.0,46.945927446954144
https://www.goodreads.com/book/show/55942006,眠れる美女たち　下,Stephen King,,Japanese,3.5,2,2020-10-29,299.0,0.0,0.0,73.10609171800137
https://www.goodreads.com/book/show/55941997,眠れる美女たち　上,Stephen King,,,3.5,2,2020-10-29,599.0,0.0,0.0,73.10609171800137
https://www.goodreads.com/book/show/55154117-blind-willie---only-un-edited-version,BLIND WILLIE - Only Un-Edited Version,Stephen King,,,3.5,2,2018-08-13,410.0,0.0,12.0,70.89390828199863
https://www.goodreads.com/book/show/60432134-the-weapon,The Weapon,Stephen King,,,3.5,2,2001-09-23,299.0,0.0,11.0,54.00684462696783
https://www.goodreads.com/book/show/40060745-salem-s-lot,"Salem's Lot: The BBC full-cast dramatisation plus Secret Window, Secret Garden",Stephen King,,English,3.5,2,2019-02-07,299.0,0.0,16.0,71.38124572210815
https://www.goodreads.com/book/show/75290804-abandoned-husband,ABANDONED HUSBAND : ABANDONED,Stephen King,,,3.5,2,2022-12-23,20.0,0.0,4.0,75.25530458590006
https://www.goodreads.com/book/show/136249514-blaze,Blaze,Stephen King,,English,3.5,2,2007-06-12,299.0,0.0,2.0,59.723477070499655
https://www.goodreads.com/book/show/34642653,Похоронная компания,Stephen King,,Russian,3.5,2,1991-01-01,432.0,0.0,6.0,43.279945242984255
https://www.goodreads.com/book/show/205590646-znalezione-nie-kradzione,Znalezione nie kradzione,Stephen King,,,3.5,2,2015-01-01,480.0,0.0,3.0,67.27994524298425
https://www.goodreads.com/book/show/3645775-2,ドリームキャッチャー〈2〉,Stephen King,,Japanese,3.0,2,2001-03-20,322.0,0.0,9.0,53.49486652977413
https://www.goodreads.com/book/show/56440843-one-pretty-pony,One Pretty Pony,Stephen King,,,3.0,2,2013-12-17,31.0,0.0,0.0,66.23956194387407
https://www.goodreads.com/book/show/53399043,Дэнни Торранс,Stephen King,,,3.0,2,2017-01-01,808.0,0.0,2.0,69.28131416837782
https://www.goodreads.com/book/show/40245925,В полумраке ужаса,Stephen King,,,3.0,2,2017-01-01,422.0,0.0,13.0,69.28131416837782
https://www.goodreads.com/book/show/26723812,被詛咒的手,Stephen King,,,3.0,2,1986-11-01,380.0,0.0,10.0,39.1129363449692
https://www.goodreads.com/book/show/35010361-spannende-misdaadverhalen,Spannende misdaadverhalen,Stephen King,,Dutch; Flemish,3.0,2,1994-01-01,128.0,0.0,18.0,46.28062970568104
https://www.goodreads.com/book/show/34129371-the-sphere,The Sphere,Stephen King,,English,3.0,2,2017-02-04,410.0,2.0,40.0,69.37440109514031
https://www.goodreads.com/book/show/33949942,Полоса неба,Stephen King,,Russian,3.0,2,1982-01-01,17.0,0.0,10.0,34.280629705681044
https://www.goodreads.com/book/show/25419476-smiley-man,Smiley Man: Black White comic,Stephen King,,English,3.0,2,2014-10-06,299.0,0.0,0.0,67.04175222450377
https://www.goodreads.com/book/show/25417616,ペット・セマタリー〈下〉,Stephen King,,Japanese,3.0,2,1989-08-01,334.0,0.0,9.0,41.86173853524983
https://www.goodreads.com/book/show/57497614,זה,Stephen King,,Hebrew,5.0,1 rating0 reviews,2017-01-01,991.0,0.0,0.0,69.28131416837782
https://www.goodreads.com/book/show/141806746-stephen-king-5-paperback,Stephen King 5 paperback,Stephen King,,,5.0,1 rating0 reviews,2015-01-01,299.0,0.0,0.0,67.27994524298425
https://www.goodreads.com/book/show/141622246-stephen-king-hardcover-novel-collection-12-book-set,Stephen King Hardcover Novel Collection 12 Book Set,Stephen King,,English,5.0,1 rating0 reviews,2014-01-01,299.0,0.0,0.0,66.28062970568104
https://www.goodreads.com/book/show/140849429-the-stand-for-the-first-time-complete-and-uncut-by-stephen-king-paperba,The Stand for the First Time Complete and Uncut By Stephen King (Paperback) Plus 2 Free Paperbacks: Carrie and Christine,Stephen King,,English,5.0,1 rating0 reviews,1991-01-01,299.0,0.0,0.0,43.279945242984255
https://www.goodreads.com/book/show/139532172-stephen-king-10-novel-paperback-set,Stephen King 10 Novel Paperback Set,Stephen King,,,5.0,1 rating0 reviews,2002-01-01,299.0,0.0,0.0,54.28062970568104
https://www.goodreads.com/book/show/137922481-sleeping-beauties-3-cvr-a-wu,Sleeping Beauties #3 CVR A Wu,Stephen King,,,5.0,1 rating0 reviews,2020-01-01,299.0,0.0,0.0,72.27926078028747
https://www.goodreads.com/book/show/57501847-dark-tower-drawing-of-three-prisoner-1-skottie-young-variant,Dark Tower Drawing of Three Prisoner #1 Skottie Young Variant,Stephen King,,,5.0,1 rating0 reviews,2017-01-17,299.0,0.0,5.0,69.32511978097193
https://www.goodreads.com/book/show/1814324._,スザンナの歌〈下〉,Stephen King,,,5.0,1 rating0 reviews,2006-07-28,371.0,0.0,10.0,58.85010266940452
https://www.goodreads.com/book/show/55512801-apocalipsis-parte-ii,Apocalipsis. Parte II,Stephen King,,,2.5,2,1978-10-03,792.0,0.0,6.0,31.033538672142367
https://www.goodreads.com/book/show/55292473-the-stand-06,The Stand 06: Schwarze Nacht,Stephen King,,German,5.0,1 rating0 reviews,2012-10-09,299.0,0.0,0.0,65.05133470225873
https://www.goodreads.com/book/show/52622169-sleeping-beauties-1-ashcan,Sleeping Beauties #1 Ashcan,Stephen King,,,5.0,1 rating0 reviews,2020-04-01,299.0,0.0,19.0,72.5284052019165
https://www.goodreads.com/book/show/51959186,心霊電流　下,Stephen King,,,5.0,1 rating1 review,2019-01-30,275.0,0.0,0.0,71.35934291581108
https://www.goodreads.com/book/show/51013410-lovets-snov,Lovets snov,Stephen King,,Russian,5.0,1 rating0 reviews,2010-01-01,299.0,0.0,0.0,62.28062970568104
https://www.goodreads.com/book/show/44576998-la-tour-sombre-cd-t2,La Tour Sombre CD T2,Stephen King,,,5.0,1 rating0 reviews,2017-06-22,299.0,0.0,0.0,69.75222450376455
https://www.goodreads.com/book/show/23374184-illusions-in-the-rainbow,Illusions in the Rainbow,Stephen King,,English,5.0,1 rating0 reviews,2004-02-06,312.0,0.0,83.0,56.37782340862423
https://www.goodreads.com/book/show/5134229-l-ann-e-1700,"L'année 1700 : Actes du colloque du Centre de recherches sur le XVIIe siècle européen (1600-1700), Université Michel de Montaigne, Bordeaux III, 30-31 janvier 2003",Stephen King,,,5.0,1 rating0 reviews,2004-09-30,299.0,0.0,0.0,57.02669404517454
https://www.goodreads.com/book/show/149797046-pesadillas-y-alucinaciones-vol-01,PESADILLAS Y ALUCINACIONES. VOL. 01,Stephen King,,English,5.0,1 rating0 reviews,2007-01-01,299.0,0.0,0.0,59.279945242984255
https://www.goodreads.com/book/show/149680955-please-smile,"Please smile: Cuaderno de animales 110 páginas rayadas: cuaderno de bocetos, diario, lista de tareas pendientes, ... para planificar, organizar y tomar notas",Stephen King,,Spanish; Castilian,5.0,1 rating0 reviews,2022-09-23,110.0,0.0,0.0,75.00616016427105
https://www.goodreads.com/book/show/149675642-cuaderno-el-momento-perfecto,"Cuaderno el momento perfecto: Cuaderno de notas 110 páginas rayadas: cuaderno, cuaderno de bocetos, diario, lista de tareas pendientes, ... para planificar, organizar y tomar notas",Stephen King,,Spanish; Castilian,5.0,1 rating0 reviews,2022-09-23,110.0,0.0,0.0,75.00616016427105
https://www.goodreads.com/book/show/148348548-beit-kvarot-le-hayot-sha-ashuim,Beit Kvarot le-Hayot Sha'ashuim,Stephen King,,English,5.0,1 rating0 reviews,2019-01-01,319.0,0.0,0.0,71.27994524298425
https://www.goodreads.com/book/show/146230851-legends,Legends: Stories By The Masters of Modern Fantasy,Stephen King,Fantasy,English,5.0,1 rating0 reviews,2001-08-01,715.0,0.0,8.0,53.86173853524983
https://www.goodreads.com/book/show/141622246-stephen-king-hardcover-novel-collection-12-book-set,Stephen King Hardcover Novel Collection 12 Book Set,Stephen King,,English,5.0,1 rating0 reviews,2014-01-01,299.0,0.0,0.0,66.28062970568104
https://www.goodreads.com/book/show/140849429-the-stand-for-the-first-time-complete-and-uncut-by-stephen-king-paperba,The Stand for the First Time Complete and Uncut By Stephen King (Paperback) Plus 2 Free Paperbacks: Carrie and Christine,Stephen King,,English,5.0,1 rating0 reviews,1991-01-01,299.0,0.0,0.0,43.279945242984255
https://www.goodreads.com/book/show/137922481-sleeping-beauties-3-cvr-a-wu,Sleeping Beauties #3 CVR A Wu,Stephen King,,,5.0,1 rating0 reviews,2020-01-01,299.0,0.0,0.0,72.27926078028747
https://www.goodreads.com/book/show/137914259-ha-machon,Ha-Machon,Stephen King,,English,5.0,1 rating0 reviews,2020-01-01,553.0,0.0,0.0,72.27926078028747
https://www.goodreads.com/book/show/123549819-ur-audiobook-unabridged-publisher,"UR [Audiobook, Unabridged] Publisher: Simon & Schuster Audio; Unabridged edition",Stephen King,,English,5.0,1 rating0 reviews,2011-01-01,299.0,0.0,0.0,63.279945242984255
https://www.goodreads.com/book/show/123540101-fantasy-annual-iv,Fantasy Annual IV,Stephen King,,,5.0,1 rating0 reviews,1981-01-01,344.0,0.0,0.0,33.281314168377826
https://www.goodreads.com/book/show/123457842-stand-captain-trips-1-comic-book,Stand Captain Trips #1 Comic Book,Stephen King,,English,5.0,1 rating0 reviews,2008-01-01,299.0,0.0,0.0,60.27926078028747
https://www.goodreads.com/book/show/115742306-stephen-king-desk-calendar-2007,Stephen King Desk Calendar 2007!,Stephen King,,,5.0,1 rating0 reviews,2006-01-01,299.0,0.0,0.0,58.28062970568104
https://www.goodreads.com/book/show/161426892-two-collector-s-editions---the-shining-and-salem-s-lot,Two Collector's Editions - The Shining and 'Salem's Lot,Stephen King,,English,5.0,1 rating0 reviews,1991-01-01,299.0,0.0,0.0,43.279945242984255
https://www.goodreads.com/book/show/158684391-later-hard-case-crime-paperback-2-mar-2021,Later Hard Case Crime Paperback 2 Mar 2021,Stephen King,,,5.0,1 rating0 reviews,2021-01-01,299.0,0.0,0.0,73.28131416837782
https://www.goodreads.com/book/show/148468785-the-bachman-books,The Bachman Books,Stephen King,,English,5.0,1 rating0 reviews,1985-01-01,692.0,3.0,9.0,37.281314168377826
https://www.goodreads.com/book/show/148434337-the-wind-through-the-keyhole-slip-case---no-book,The Wind Through the Keyhole Slip Case - No Book,Stephen King,,,5.0,1 rating0 reviews,1964-01-01,299.0,0.0,0.0,16.279260780287473
https://www.goodreads.com/book/show/148348548-beit-kvarot-le-hayot-sha-ashuim,Beit Kvarot le-Hayot Sha'ashuim,Stephen King,,English,5.0,1 rating0 reviews,2019-01-01,319.0,0.0,0.0,71.27994524298425
https://www.goodreads.com/book/show/148316633-la-torre-oscura-el-largo-camino-a-casa,La torre oscura. El largo camino a casa,Stephen King,,,5.0,1 rating0 reviews,2009-01-01,299.0,0.0,0.0,61.281314168377826
https://www.goodreads.com/book/show/147627459-cuaderno-de-coche-para-ni-os,Cuaderno de coche para niños: Coches deportivos Para niños Libro de escritura: Libro de bocetos de autos de carreras para niños Cuaderno de regalo,Stephen King,,Spanish; Castilian,5.0,1 rating0 reviews,2022-09-18,110.0,0.0,0.0,74.99247091033538
